"Attribute1","Attribute2","k","Accuracy","Sensitivity","Specificity"
"isSales","ScaleMonthlyRate",11,84.0229885057472,99.3150684931507,4.28571428571429
"isSales","ScaleMonthlyRate",12,83.8505747126437,99.2191780821918,3.71428571428571
"isSales","ScaleMonthlyRate",13,83.8390804597701,99.1780821917808,3.85714285714286
"isSales","ScaleMonthlyRate",14,83.8735632183908,99.2602739726027,3.64285714285714
"isSales","ScaleMonthlyRate",15,83.6781609195402,99.1780821917808,2.85714285714286
"isSales","ScaleMonthlyRate",16,83.5977011494253,99.2328767123288,2.07142857142857
"isSales","ScaleMonthlyRate",17,83.3333333333333,99.3150684931507,0
"isSales","ScaleMonthlyRate",18,83.5747126436782,99.6027397260274,0
"isSales","ScaleMonthlyRate",19,83.7931034482759,99.8630136986302,0
"isSales","ScaleMonthlyRate",20,83.7931034482759,99.8630136986301,0
"isSales","ScaleMonthlyRate",21,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",22,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",23,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",24,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",25,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",26,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",27,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",28,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",29,83.9080459770115,100,0
"isSales","ScaleMonthlyRate",30,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",5,82.2988505747126,97.1232876712329,5
"isSales","ScaleMonthlyRateLog",6,81.9655172413793,96.6575342465754,5.35714285714286
"isSales","ScaleMonthlyRateLog",7,82.4137931034483,97.8082191780822,2.14285714285714
"isSales","ScaleMonthlyRateLog",8,82.5402298850575,97.7808219178082,3.07142857142857
"isSales","ScaleMonthlyRateLog",9,84.0229885057472,99.1780821917808,5
"isSales","ScaleMonthlyRateLog",10,83.632183908046,98.9041095890411,4
"isSales","ScaleMonthlyRateLog",11,84.0229885057472,99.3150684931507,4.28571428571429
"isSales","ScaleMonthlyRateLog",12,84.0114942528736,99.3150684931507,4.21428571428571
"isSales","ScaleMonthlyRateLog",13,83.7931034482759,99.1780821917808,3.57142857142857
"isSales","ScaleMonthlyRateLog",14,83.9195402298851,99.2602739726027,3.92857142857143
"isSales","ScaleMonthlyRateLog",15,83.9080459770115,99.3150684931507,3.57142857142857
"isSales","ScaleMonthlyRateLog",16,83.6091954022988,99.2602739726027,2
"isSales","ScaleMonthlyRateLog",17,83.3333333333333,99.3150684931507,0
"isSales","ScaleMonthlyRateLog",18,83.5172413793103,99.5342465753425,0
"isSales","ScaleMonthlyRateLog",19,83.7931034482759,99.8630136986302,0
"isSales","ScaleMonthlyRateLog",20,83.8390804597701,99.9178082191781,0
"isSales","ScaleMonthlyRateLog",21,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",22,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",23,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",24,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",25,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",26,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",27,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",28,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",29,83.9080459770115,100,0
"isSales","ScaleMonthlyRateLog",30,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",5,83.3333333333333,99.3150684931507,0
"isSales","ScaleNumCompaniesWorked",6,83.3333333333333,99.3150684931507,0
"isSales","ScaleNumCompaniesWorked",7,83.3333333333333,99.3150684931507,0
"isSales","ScaleNumCompaniesWorked",8,83.3333333333333,99.3150684931507,0
"isSales","ScaleNumCompaniesWorked",9,83.3333333333333,99.3150684931507,0
"isSales","ScaleNumCompaniesWorked",10,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",11,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",12,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",13,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",14,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",15,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",16,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",17,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",18,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",19,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",20,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",21,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",22,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",23,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",24,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",25,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",26,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",27,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",28,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",29,83.9080459770115,100,0
"isSales","ScaleNumCompaniesWorked",30,83.9080459770115,100,0
"isSales","ScaleOverTime",5,83.9080459770115,100,0
"isSales","ScaleOverTime",6,83.9080459770115,100,0
"isSales","ScaleOverTime",7,83.9080459770115,100,0
"isSales","ScaleOverTime",8,83.9080459770115,100,0
"isSales","ScaleOverTime",9,83.9080459770115,100,0
"isSales","ScaleOverTime",10,83.9080459770115,100,0
"isSales","ScaleOverTime",11,83.9080459770115,100,0
"isSales","ScaleOverTime",12,83.9080459770115,100,0
"isSales","ScaleOverTime",13,83.9080459770115,100,0
"isSales","ScaleOverTime",14,83.9080459770115,100,0
"isSales","ScaleOverTime",15,83.9080459770115,100,0
"isSales","ScaleOverTime",16,83.9080459770115,100,0
"isSales","ScaleOverTime",17,83.9080459770115,100,0
"isSales","ScaleOverTime",18,83.9080459770115,100,0
"isSales","ScaleOverTime",19,83.9080459770115,100,0
"isSales","ScaleOverTime",20,83.9080459770115,100,0
"isSales","ScaleOverTime",21,83.9080459770115,100,0
"isSales","ScaleOverTime",22,83.9080459770115,100,0
"isSales","ScaleOverTime",23,83.9080459770115,100,0
"isSales","ScaleOverTime",24,83.9080459770115,100,0
"isSales","ScaleOverTime",25,83.9080459770115,100,0
"isSales","ScaleOverTime",26,83.9080459770115,100,0
"isSales","ScaleOverTime",27,83.9080459770115,100,0
"isSales","ScaleOverTime",28,83.9080459770115,100,0
"isSales","ScaleOverTime",29,83.9080459770115,100,0
"isSales","ScaleOverTime",30,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",5,83.6436781609195,99.6849315068493,0
"isSales","ScalePercentSalaryHike",6,83.5747126436782,99.6027397260274,0
"isSales","ScalePercentSalaryHike",7,83.6436781609195,99.6849315068493,0
"isSales","ScalePercentSalaryHike",8,83.5977011494253,99.6301369863014,0
"isSales","ScalePercentSalaryHike",9,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",10,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",11,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",12,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",13,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",14,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",15,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",16,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",17,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",18,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",19,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",20,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",21,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",22,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",23,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",24,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",25,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",26,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",27,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",28,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",29,83.9080459770115,100,0
"isSales","ScalePercentSalaryHike",30,83.9080459770115,100,0
"isSales","ScalePerformanceRating",5,83.9080459770115,100,0
"isSales","ScalePerformanceRating",6,83.9080459770115,100,0
"isSales","ScalePerformanceRating",7,83.9080459770115,100,0
"isSales","ScalePerformanceRating",8,83.9080459770115,100,0
"isSales","ScalePerformanceRating",9,83.9080459770115,100,0
"isSales","ScalePerformanceRating",10,83.9080459770115,100,0
"isSales","ScalePerformanceRating",11,83.9080459770115,100,0
"isSales","ScalePerformanceRating",12,83.9080459770115,100,0
"isSales","ScalePerformanceRating",13,83.9080459770115,100,0
"isSales","ScalePerformanceRating",14,83.9080459770115,100,0
"isSales","ScalePerformanceRating",15,83.9080459770115,100,0
"isSales","ScalePerformanceRating",16,83.9080459770115,100,0
"isSales","ScalePerformanceRating",17,83.9080459770115,100,0
"isSales","ScalePerformanceRating",18,83.9080459770115,100,0
"isSales","ScalePerformanceRating",19,83.9080459770115,100,0
"isSales","ScalePerformanceRating",20,83.9080459770115,100,0
"isSales","ScalePerformanceRating",21,83.9080459770115,100,0
"isSales","ScalePerformanceRating",22,83.9080459770115,100,0
"isSales","ScalePerformanceRating",23,83.9080459770115,100,0
"isSales","ScalePerformanceRating",24,83.9080459770115,100,0
"isSales","ScalePerformanceRating",25,83.9080459770115,100,0
"isSales","ScalePerformanceRating",26,83.9080459770115,100,0
"isSales","ScalePerformanceRating",27,83.9080459770115,100,0
"isSales","ScalePerformanceRating",28,83.9080459770115,100,0
"isSales","ScalePerformanceRating",29,83.9080459770115,100,0
"isSales","ScalePerformanceRating",30,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",5,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",6,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",7,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",8,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",9,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",10,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",11,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",12,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",13,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",14,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",15,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",16,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",17,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",18,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",19,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",20,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",21,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",22,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",23,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",24,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",25,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",26,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",27,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",28,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",29,83.9080459770115,100,0
"isSales","ScaleStockOptionLevel",30,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",5,83.7701149425287,98.9452054794521,4.64285714285714
"isSales","ScaleTotalWorkingYears",6,83.8045977011494,99.0684931506849,4.21428571428572
"isSales","ScaleTotalWorkingYears",7,83.9885057471265,99.3150684931507,4.07142857142857
"isSales","ScaleTotalWorkingYears",8,84.0114942528736,99.3150684931507,4.21428571428571
"isSales","ScaleTotalWorkingYears",9,84.0689655172414,99.3150684931507,4.57142857142857
"isSales","ScaleTotalWorkingYears",10,84.0689655172414,99.3150684931507,4.57142857142857
"isSales","ScaleTotalWorkingYears",11,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",12,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",13,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",14,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",15,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",16,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",17,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",18,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",19,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",20,84.367816091954,99.3150684931507,6.42857142857143
"isSales","ScaleTotalWorkingYears",21,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",22,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",23,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",24,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",25,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",26,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",27,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",28,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",29,83.9080459770115,100,0
"isSales","ScaleTotalWorkingYears",30,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",5,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",6,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",7,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",8,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",9,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",10,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",11,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",12,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",13,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",14,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",15,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",16,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",17,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",18,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",19,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",20,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",21,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",22,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",23,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",24,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",25,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",26,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",27,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",28,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",29,83.9080459770115,100,0
"isSales","ScaleTrainingTimesLastYear",30,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",5,83.3333333333333,99.3150684931507,0
"isSales","ScaleWorkLifeBalance",6,83.3333333333333,99.3150684931507,0
"isSales","ScaleWorkLifeBalance",7,83.3333333333333,99.3150684931507,0
"isSales","ScaleWorkLifeBalance",8,83.3333333333333,99.3150684931507,0
"isSales","ScaleWorkLifeBalance",9,83.3333333333333,99.3150684931507,0
"isSales","ScaleWorkLifeBalance",10,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",11,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",12,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",13,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",14,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",15,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",16,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",17,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",18,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",19,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",20,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",21,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",22,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",23,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",24,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",25,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",26,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",27,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",28,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",29,83.9080459770115,100,0
"isSales","ScaleWorkLifeBalance",30,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",5,83.3333333333333,99.3150684931507,0
"isSales","ScaleYearsAtCompany",6,83.3333333333333,99.3150684931507,0
"isSales","ScaleYearsAtCompany",7,83.3333333333333,99.3150684931507,0
"isSales","ScaleYearsAtCompany",8,83.3333333333333,99.3150684931507,0
"isSales","ScaleYearsAtCompany",9,83.3333333333333,99.3150684931507,0
"isSales","ScaleYearsAtCompany",10,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",11,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",12,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",13,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",14,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",15,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",16,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",17,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",18,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",19,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",20,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",21,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",22,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",23,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",24,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",25,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",26,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",27,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",28,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",29,83.9080459770115,100,0
"isSales","ScaleYearsAtCompany",30,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",5,83.448275862069,99.4520547945205,0
"isSales","ScaleYearsSinceLastPromotion",6,83.448275862069,99.4520547945205,0
"isSales","ScaleYearsSinceLastPromotion",7,83.448275862069,99.4520547945205,0
"isSales","ScaleYearsSinceLastPromotion",8,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",9,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",10,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",11,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",12,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",13,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",14,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",15,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",16,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",17,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",18,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",19,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",20,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",21,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",22,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",23,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",24,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",25,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",26,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",27,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",28,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",29,83.9080459770115,100,0
"isSales","ScaleYearsSinceLastPromotion",30,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",5,83.7126436781609,99.7671232876712,0
"isSales","ScaleYearsWithCurrManager",6,83.7241379310345,99.7808219178082,0
"isSales","ScaleYearsWithCurrManager",7,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",8,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",9,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",10,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",11,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",12,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",13,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",14,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",15,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",16,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",17,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",18,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",19,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",20,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",21,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",22,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",23,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",24,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",25,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",26,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",27,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",28,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",29,83.9080459770115,100,0
"isSales","ScaleYearsWithCurrManager",30,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",5,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",6,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",7,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",8,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",9,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",10,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",11,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",12,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",13,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",14,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",15,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",16,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",17,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",18,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",19,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",20,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",21,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",22,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",23,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",24,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",25,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",26,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",27,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",28,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",29,83.9080459770115,100,0
"isSales","ScaleRelationshipSatisfaction",30,83.9080459770115,100,0
"isHumanResource","MIbyE",5,81.9080459770115,96.5205479452055,5.71428571428572
"isHumanResource","MIbyE",6,81.0574712643678,95.8082191780822,4.14285714285714
"isHumanResource","MIbyE",7,82.7586206896552,97.8082191780822,4.28571428571429
"isHumanResource","MIbyE",8,82.5977011494253,97.9315068493151,2.64285714285714
"isHumanResource","MIbyE",9,82.8735632183908,98.5479452054794,1.14285714285714
"isHumanResource","MIbyE",10,83,98.4794520547945,2.28571428571429
"isHumanResource","MIbyE",11,83.9080459770115,99.4520547945205,2.85714285714286
"isHumanResource","MIbyE",12,83.2873563218391,99.0684931506849,1
"isHumanResource","MIbyE",13,83.3333333333333,99.3150684931507,0
"isHumanResource","MIbyE",14,83.2183908045977,99.1780821917808,0
"isHumanResource","MIbyE",15,83.9080459770115,100,0
"isHumanResource","MIbyE",16,83.7011494252874,99.7534246575343,0
"isHumanResource","MIbyE",17,83.9080459770115,100,0
"isHumanResource","MIbyE",18,83.9080459770115,100,0
"isHumanResource","MIbyE",19,83.9080459770115,100,0
"isHumanResource","MIbyE",20,83.6206896551724,99.6575342465753,0
"isHumanResource","MIbyE",21,83.9080459770115,100,0
"isHumanResource","MIbyE",22,83.9080459770115,100,0
"isHumanResource","MIbyE",23,83.9080459770115,100,0
"isHumanResource","MIbyE",24,83.9080459770115,100,0
"isHumanResource","MIbyE",25,83.9080459770115,100,0
"isHumanResource","MIbyE",26,83.9080459770115,100,0
"isHumanResource","MIbyE",27,83.9080459770115,100,0
"isHumanResource","MIbyE",28,83.9080459770115,100,0
"isHumanResource","MIbyE",29,83.9080459770115,100,0
"isHumanResource","MIbyE",30,83.9080459770115,100,0
"isHumanResource","isJI1",5,83.9080459770115,100,0
"isHumanResource","isJI1",6,83.9080459770115,100,0
"isHumanResource","isJI1",7,83.9080459770115,100,0
"isHumanResource","isJI1",8,83.9080459770115,100,0
"isHumanResource","isJI1",9,83.9080459770115,100,0
"isHumanResource","isJI1",10,83.9080459770115,100,0
"isHumanResource","isJI1",11,83.9080459770115,100,0
"isHumanResource","isJI1",12,83.9080459770115,100,0
"isHumanResource","isJI1",13,83.9080459770115,100,0
"isHumanResource","isJI1",14,83.9080459770115,100,0
"isHumanResource","isJI1",15,83.9080459770115,100,0
"isHumanResource","isJI1",16,83.9080459770115,100,0
"isHumanResource","isJI1",17,83.9080459770115,100,0
"isHumanResource","isJI1",18,83.9080459770115,100,0
"isHumanResource","isJI1",19,83.9080459770115,100,0
"isHumanResource","isJI1",20,83.9080459770115,100,0
"isHumanResource","isJI1",21,83.9080459770115,100,0
"isHumanResource","isJI1",22,83.9080459770115,100,0
"isHumanResource","isJI1",23,83.9080459770115,100,0
"isHumanResource","isJI1",24,83.9080459770115,100,0
"isHumanResource","isJI1",25,83.9080459770115,100,0
"isHumanResource","isJI1",26,83.9080459770115,100,0
"isHumanResource","isJI1",27,83.9080459770115,100,0
"isHumanResource","isJI1",28,83.9080459770115,100,0
"isHumanResource","isJI1",29,83.9080459770115,100,0
"isHumanResource","isJI1",30,83.9080459770115,100,0
"isHumanResource","isJRSR",5,83.9080459770115,100,0
"isHumanResource","isJRSR",6,83.9080459770115,100,0
"isHumanResource","isJRSR",7,83.9080459770115,100,0
"isHumanResource","isJRSR",8,83.9080459770115,100,0
"isHumanResource","isJRSR",9,83.9080459770115,100,0
